starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	93
Thu Feb 11 18:30:02 2021	1613039402	13	81	94	81
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:05 2021	1613039405	0	94	94	91
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:05 2021	1613039405	0	94	94	90
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	1	93	94	90
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	93
Thu Feb 11 18:30:05 2021	1613039405	0	94	94	91
Thu Feb 11 18:30:02 2021	1613039402	13	82	94	82
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	93
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:05 2021	1613039405	0	94	94	91
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	93
Thu Feb 11 18:30:05 2021	1613039405	0	94	94	91
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	92
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:05 2021	1613039405	0	94	94	90
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	93
Thu Feb 11 18:30:02 2021	1613039402	12	82	94	82
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:05 2021	1613039405	0	94	94	91
Thu Feb 11 18:30:03 2021	1613039403	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	94
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	88
Thu Feb 11 18:30:04 2021	1613039404	0	94	94	92
Thu Feb 11 18:30:02 2021	1613039402	12	82	94	82
Thu Feb 11 18:30:04 2021	1613039404	0	94	95	94
Thu Feb 11 18:30:04 2021	1613039404	1	94	95	90
Thu Feb 11 18:30:03 2021	1613039403	0	94	95	94
Thu Feb 11 18:30:05 2021	1613039405	0	95	95	91
Thu Feb 11 18:30:05 2021	1613039405	0	95	95	88
Thu Feb 11 18:30:02 2021	1613039402	12	83	95	83
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	93
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	94
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	88
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	94
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	89
Thu Feb 11 18:30:05 2021	1613039405	0	95	95	92
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	93
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:05 2021	1613039405	0	95	95	88
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	92
Thu Feb 11 18:30:05 2021	1613039405	0	95	95	94
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	93
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	93
Thu Feb 11 18:30:04 2021	1613039404	0	94	95	94
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	94
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	1	94	95	90
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	93
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	93
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	89
Thu Feb 11 18:30:05 2021	1613039405	0	95	95	94
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:02 2021	1613039402	11	84	95	84
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	89
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	94
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:02 2021	1613039402	13	83	95	82
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	87
Thu Feb 11 18:30:05 2021	1613039405	0	95	95	92
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	89
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	94
Thu Feb 11 18:30:04 2021	1613039404	1	95	95	90
Thu Feb 11 18:30:05 2021	1613039405	0	95	95	94
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	89
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	94
Thu Feb 11 18:30:04 2021	1613039404	1	95	95	94
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:03 2021	1613039403	1	94	95	94
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	95	94
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:03 2021	1613039403	0	95	95	95
Thu Feb 11 18:30:05 2021	1613039405	0	95	95	93
Thu Feb 11 18:30:04 2021	1613039404	0	95	96	94
Thu Feb 11 18:30:04 2021	1613039404	1	94	96	90
Thu Feb 11 18:30:03 2021	1613039403	0	95	96	95
Thu Feb 11 18:30:04 2021	1613039404	0	95	96	88
Thu Feb 11 18:30:04 2021	1613039404	0	95	96	88
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	89
Thu Feb 11 18:30:03 2021	1613039403	0	95	96	95
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	95
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	93
Thu Feb 11 18:30:04 2021	1613039404	0	95	96	94
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:05 2021	1613039405	0	96	96	94
Thu Feb 11 18:30:02 2021	1613039402	11	85	96	85
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	94
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	90
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	94
Thu Feb 11 18:30:05 2021	1613039405	0	96	96	93
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:05 2021	1613039405	0	96	96	93
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	93
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	89
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	95
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	95
Thu Feb 11 18:30:02 2021	1613039402	12	84	96	83
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	95
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:05 2021	1613039405	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	95
Thu Feb 11 18:30:04 2021	1613039404	1	95	96	94
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	89
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	94
Thu Feb 11 18:30:04 2021	1613039404	2	94	96	91
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	94
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	93
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:02 2021	1613039402	12	84	96	84
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	95
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	1	95	96	91
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	1	95	96	95
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	89
Thu Feb 11 18:30:04 2021	1613039404	1	96	96	94
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	95
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:05 2021	1613039405	0	96	96	93
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	1	96	96	92
Thu Feb 11 18:30:03 2021	1613039403	1	95	96	94
Thu Feb 11 18:30:04 2021	1613039404	1	96	96	94
Thu Feb 11 18:30:02 2021	1613039402	12	84	96	84
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	95
Thu Feb 11 18:30:04 2021	1613039404	1	95	96	94
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	94
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	95
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	90
Thu Feb 11 18:30:04 2021	1613039404	1	96	96	95
Thu Feb 11 18:30:04 2021	1613039404	1	95	96	91
Thu Feb 11 18:30:02 2021	1613039402	12	84	96	84
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	91
Thu Feb 11 18:30:03 2021	1613039403	0	96	96	96
Thu Feb 11 18:30:02 2021	1613039402	12	84	96	84
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	95
Thu Feb 11 18:30:02 2021	1613039402	11	85	96	85
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	95
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	94
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	96	94
Thu Feb 11 18:30:03 2021	1613039403	0	96	97	96
Thu Feb 11 18:30:03 2021	1613039403	0	96	97	96
Thu Feb 11 18:30:05 2021	1613039405	0	97	97	94
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	96
Thu Feb 11 18:30:04 2021	1613039404	0	96	97	94
Thu Feb 11 18:30:04 2021	1613039404	1	96	97	95
Thu Feb 11 18:30:04 2021	1613039404	0	96	97	95
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	96
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	96
Thu Feb 11 18:30:04 2021	1613039404	1	96	97	91
Thu Feb 11 18:30:02 2021	1613039402	11	86	97	85
Thu Feb 11 18:30:04 2021	1613039404	1	96	97	91
Thu Feb 11 18:30:03 2021	1613039403	1	96	97	96
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	95
Thu Feb 11 18:30:02 2021	1613039402	12	85	97	85
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	96
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	94
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	96
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	91
Thu Feb 11 18:30:04 2021	1613039404	0	96	97	95
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	95
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	96
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	93
Thu Feb 11 18:30:04 2021	1613039404	0	96	97	94
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	91
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	95
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	95
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	94
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	96
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	95
Thu Feb 11 18:30:04 2021	1613039404	1	96	97	94
Thu Feb 11 18:30:05 2021	1613039405	0	97	97	94
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	96
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	90
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	95
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	95
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	96
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	96
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	96
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	95
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	94
Thu Feb 11 18:30:05 2021	1613039405	0	97	97	94
Thu Feb 11 18:30:05 2021	1613039405	0	97	97	95
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	93
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	91
Thu Feb 11 18:30:03 2021	1613039403	1	96	97	96
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:05 2021	1613039405	0	97	97	95
Thu Feb 11 18:30:04 2021	1613039404	1	96	97	94
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	1	96	97	95
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	91
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	91
Thu Feb 11 18:30:02 2021	1613039402	11	86	97	86
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:05 2021	1613039405	0	97	97	90
Thu Feb 11 18:30:04 2021	1613039404	1	97	97	91
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	90
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	89
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	1	96	97	94
Thu Feb 11 18:30:05 2021	1613039405	0	97	97	95
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	95
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	96
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	91
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	96
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:05 2021	1613039405	0	97	97	95
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	90
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	97
Thu Feb 11 18:30:03 2021	1613039403	0	97	97	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	97	94
Thu Feb 11 18:30:04 2021	1613039404	0	97	98	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	98	93
Thu Feb 11 18:30:03 2021	1613039403	0	97	98	96
Thu Feb 11 18:30:03 2021	1613039403	0	97	98	97
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	97
Thu Feb 11 18:30:04 2021	1613039404	0	97	98	92
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	97
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	0	97	98	97
Thu Feb 11 18:30:05 2021	1613039405	0	98	98	96
Thu Feb 11 18:30:04 2021	1613039404	1	96	98	95
Thu Feb 11 18:30:05 2021	1613039405	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	1	97	98	97
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	96
Thu Feb 11 18:30:04 2021	1613039404	2	96	98	91
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	95
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:05 2021	1613039405	0	98	98	96
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	89
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	97
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	96
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	92
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	96
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	97
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	97
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	92
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	93
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:03 2021	1613039403	1	97	98	97
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	96
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	96
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:02 2021	1613039402	12	86	98	86
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	95
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	90
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:04 2021	1613039404	1	97	98	95
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	90
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	93
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	91
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	96
Thu Feb 11 18:30:02 2021	1613039402	13	85	98	85
Thu Feb 11 18:30:02 2021	1613039402	13	86	98	86
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	95
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	96
Thu Feb 11 18:30:03 2021	1613039403	0	98	98	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	91
Thu Feb 11 18:30:04 2021	1613039404	0	98	98	97
Thu Feb 11 18:30:03 2021	1613039403	0	98	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	99	98
Thu Feb 11 18:30:03 2021	1613039403	1	98	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	98	99	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	99	98
Thu Feb 11 18:30:04 2021	1613039404	0	98	99	97
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	97
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	90
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	98
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	95
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	98
Thu Feb 11 18:30:02 2021	1613039402	11	87	99	87
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	97
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	1	98	99	98
Thu Feb 11 18:30:05 2021	1613039405	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	93
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	1	98	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	91
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	91
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	97
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	96
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	1	99	99	98
Thu Feb 11 18:30:02 2021	1613039402	12	87	99	87
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	97
Thu Feb 11 18:30:04 2021	1613039404	1	98	99	98
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	95
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	93
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	91
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	97
Thu Feb 11 18:30:03 2021	1613039403	1	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	92
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	92
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	95
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	92
Thu Feb 11 18:30:04 2021	1613039404	1	98	99	98
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	98
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	1	98	99	92
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	99	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	99	92
Thu Feb 11 18:30:04 2021	1613039404	0	99	100	90
Thu Feb 11 18:30:04 2021	1613039404	0	99	100	93
Thu Feb 11 18:30:03 2021	1613039403	0	100	100	99
Thu Feb 11 18:30:03 2021	1613039403	0	99	100	99
Thu Feb 11 18:30:03 2021	1613039403	0	100	100	99
Thu Feb 11 18:30:04 2021	1613039404	0	99	100	98
Thu Feb 11 18:30:04 2021	1613039404	0	99	100	97
Thu Feb 11 18:30:03 2021	1613039403	0	99	100	99
Thu Feb 11 18:30:03 2021	1613039403	0	100	100	99
Thu Feb 11 18:30:04 2021	1613039404	0	100	100	98
